"date","Rn","Pa","Prcp","Tavg","LAI","VOD.x","VOD.y","LULC"
"19860611",11238981,99839.7421875,4.55617919215001e-05,300.775604248047,NA,NA,NA,22
"19860612",3264099.75,100191.8046875,0.000210392478038557,295.634704589844,NA,NA,NA,22
"19860613",5384538,100131.03125,0.000330865383148193,295.598541259766,NA,NA,NA,22
"19860614",1726202.75,99831.1015625,0.0035185634624213,292.064727783203,NA,NA,NA,22
"19860615",12735368,99095.3828125,3.52604592990247e-06,297.545074462891,NA,NA,NA,22
"19860616",13779792,99073.09375,1.99675559997559e-06,299.082641601562,NA,NA,NA,22
"19860617",13476516,99102.34375,2.13740440813126e-06,302.111999511719,NA,NA,NA,22
"19860618",13006017,99201.078125,0,304.186309814453,0.952812492847443,NA,NA,22
"19860619",9844821,99527.5625,0.00776697974652052,299.285003662109,NA,NA,NA,22
"19860620",13164725,99337.328125,3.42475527759234e-06,298.905090332031,NA,NA,NA,22
"19860621",13109270,99243.359375,0.00560423731803894,299.771697998047,NA,NA,NA,22
"19860622",8076886,99301.1328125,0.000157517191837542,298.812652587891,NA,NA,NA,22
"19860623",10946133,99296.2421875,0.000231472673476674,300.474548339844,NA,NA,NA,22
"19860624",13379862,99282.578125,0.00178258714731783,299.944091796875,NA,NA,NA,22
"19860625",10813663,99110.6328125,3.32505487676826e-06,301.586547851562,NA,NA,NA,22
"19860626",9282308,98494.7421875,0.0315717309713364,300.769378662109,1.20546877384186,NA,NA,22
"19860627",14606620,98189.4453125,3.78727927454747e-05,301.207153320312,NA,NA,NA,22
"19860628",15987760,98561.1796875,0,301.795501708984,NA,NA,NA,22
"19860629",15901456,98955.0390625,2.13655584957451e-06,302.558654785156,NA,NA,NA,22
"19860630",14167880,99422.9453125,0,302.433807373047,NA,NA,NA,22
"19860701",10077271,99782.625,4.12583358411212e-05,299.805725097656,NA,NA,NA,22
"19860702",9089080,99614.25,0.000927397632040083,297.473724365234,NA,NA,NA,22
"19860703",13167174,99241.203125,0.0052929581142962,299.714202880859,NA,NA,NA,22
"19860704",5654164.5,99411.6796875,0.0078886840492487,295.398132324219,1.61406254768372,NA,NA,22
"19860705",15609981,99149.71875,1.67191024047497e-06,299.289855957031,NA,NA,NA,22
"19860706",15491840,99204.3515625,3.99500131607056e-05,301.101348876953,NA,NA,NA,22
"19860707",10065183,99551.71875,0.000574666250031441,299.469268798828,NA,NA,NA,22
"19860708",15339799,99471.4375,7.76648539613234e-06,301.229064941406,NA,NA,NA,22
"19860709",13702629,99425.40625,6.3860417867545e-05,302.274566650391,NA,NA,NA,22
"19860710",15377546,99569.5546875,0.0045236349105835,301.030700683594,NA,NA,NA,22
"19860711",14731132,99600.75,0.000331699877278879,301.800048828125,NA,NA,NA,22
"19860712",12156152,99442.359375,3.8826467061881e-05,303.875762939453,2.11265635490417,NA,NA,22
"19860713",5635437,98838.0703125,6.19888282926695e-07,302.187713623047,NA,NA,NA,22
"19860714",13141419,98633.7109375,0,304.446105957031,NA,NA,NA,22
"19860715",10076083,99019.6640625,0.000145667785545811,301.3291015625,NA,NA,NA,22
"19860716",7755643.5,99036.1875,0.00065481272758916,299.550872802734,NA,NA,NA,22
"19860717",9953838,99157.421875,0.0287586934864521,298.537933349609,NA,NA,NA,22
"19860718",10622024,99180.1328125,0.000935645890422165,298.604370117188,NA,NA,NA,22
"19860719",6479125,99559.625,0.000593757606111467,298.532989501953,NA,NA,NA,22
"19860720",15205062,99519.390625,0.000490531325340271,300.522430419922,2.64687490463257,NA,NA,22
"19860721",14055693,99280.2265625,0.00026808082475327,300.758514404297,NA,NA,NA,22
"19860722",15923562,99039.65625,1.75833702087402e-06,302.866790771484,NA,NA,NA,22
"19860723",16229168,99102.625,2.1798625766678e-06,304.076019287109,NA,NA,NA,22
"19860724",11801997,99076.5703125,0.0028618595097214,301.513763427734,NA,NA,NA,22
"19860725",7519784,99164.6171875,0.00130248069763184,299.274597167969,NA,NA,NA,22
"19860726",9978916,99364.78125,0.00836381316184998,298.624359130859,NA,NA,NA,22
"19860727",11214239,99391.65625,0.00781984627246857,300.139251708984,NA,NA,NA,22
"19860728",12244411,99268.8671875,8.75085606821813e-05,302.590728759766,3.11515617370605,NA,NA,22
"19860729",8042245.5,99036.1953125,0.00825752597302198,301.839935302734,NA,NA,NA,22
"19860730",9273023,99587.25,0.0112083107233047,298.701721191406,NA,NA,NA,22
"19860731",8880565,99721.53125,0.00676218280568719,296.686004638672,NA,NA,NA,22
"19860801",14588900,99764.5546875,9.85145597951487e-05,298.901458740234,NA,NA,NA,22
"19860802",14198893,100062.3359375,0.00182526919525117,299.462554931641,NA,NA,NA,22
"19860803",13777259,99815.40625,0.000193145169760101,299.313171386719,NA,NA,NA,22
"19860804",7513998.5,99454.46875,0.0146780135110021,296.310821533203,NA,NA,NA,22
"19860805",5323785.5,99528.203125,0.00505004823207855,294.423919677734,3.38046884536743,NA,NA,22
"19860806",11964044,99739.6484375,0.000280159700196236,296.410827636719,NA,NA,NA,22
"19860807",14598899,99681.34375,4.51731693829061e-07,299.277252197266,NA,NA,NA,22
"19860808",13769972,99285.328125,1.51753429236123e-05,301.395812988281,NA,NA,NA,22
"19860809",9823074,99275.4609375,0.0115249548107386,299.334655761719,NA,NA,NA,22
"19860810",8314033,99636.15625,0.000472843647003174,298.126159667969,NA,NA,NA,22
"19860811",10419342,99226.2734375,7.82907009124756e-05,300.962707519531,NA,NA,NA,22
"19860812",7428089.5,98810.234375,0.00104297697544098,300.514892578125,NA,NA,NA,22
"19860813",13295564,99386.1875,0.000388095795642585,301.511596679688,3.42406249046326,NA,NA,22
"19860814",4807521,99859.578125,0.0398028567433357,294.485076904297,NA,NA,NA,22
"19860815",3104450.75,100070.9140625,0.00640571722760797,293.911193847656,NA,NA,NA,22
"19860816",9843153,99842.203125,1.66893005371094e-06,296.187438964844,NA,NA,NA,22
"19860817",10473184,99628.3359375,5.20050525665283e-06,297.403259277344,NA,NA,NA,22
"19860818",3435122.25,99607.5,0.0148279489949346,296.333160400391,NA,NA,NA,22
"19860819",11819977,99457.515625,0.00539784133434296,296.872314453125,NA,NA,NA,22
"19860820",4831259,99563.8046875,0.00202873954549432,293.052947998047,NA,NA,NA,22
"19860821",12976904,99506.4140625,1.28746023619897e-06,295.537261962891,3.30593752861023,NA,NA,22
"19860822",13657774,99872.328125,2.15782597479119e-06,296.905731201172,NA,NA,NA,22
"19860823",9504684,99929.1171875,0.00101498304866254,296.257080078125,NA,NA,NA,22
"19860824",13427739,99930.734375,1.27437908759021e-06,297.011871337891,NA,NA,NA,22
"19860825",12279692,100024.46875,1.71710780705325e-06,298.314453125,NA,NA,NA,22
"19860826",11345739,99840.4765625,2.58251111517893e-06,298.059112548828,NA,NA,NA,22
"19860827",12384614,99688.109375,5.41909503226634e-06,297.668640136719,NA,NA,NA,22
"19860828",12336590,99427.046875,9.45210485951975e-05,298.842132568359,NA,NA,NA,22
"19860829",11760692,99246.75,6.58631324768066e-06,300.427185058594,3.0546875,NA,NA,22
"19860830",10594109,99342.3125,0.000502783223055303,300.481689453125,NA,NA,NA,22
"19860831",12242165,99477.65625,0.0273695141077042,298.819427490234,NA,NA,NA,22
"19860901",8063905.5,99449.828125,0.000329279893776402,295.565948486328,NA,NA,NA,22
"19860902",11123131,99418.640625,1.27553937545599e-06,295.804626464844,NA,NA,NA,22
"19860903",11042525,99725.3515625,8.52346317969932e-07,296.261108398438,NA,NA,NA,22
"19860904",11503063,100242.421875,0.000195325439563021,296.055145263672,NA,NA,NA,22
"19860905",8029865,100597.78125,0.000472682702820748,295.728302001953,NA,NA,NA,22
"19860906",6085040.5,100343.15625,0.000449004757683724,297.025939941406,2.73000001907349,NA,NA,22
"19860907",7947330.5,99864.7109375,0.00136619806289673,297.579711914062,NA,NA,NA,22
"19860908",7329778.5,99908.140625,2.14542251342209e-06,297.271789550781,NA,NA,NA,22
"19860909",6276173.5,100070.765625,6.39024756310391e-06,295.695037841797,NA,NA,NA,22
"19860910",7436386,100130.0234375,1.82032581506064e-05,296.515777587891,NA,NA,NA,22
"19860911",9633765,100240.8203125,2.03847866941942e-06,295.6767578125,NA,NA,NA,22
"19860912",8414590,100630.5078125,4.41074433865651e-07,292.686248779297,NA,NA,NA,22
"19860913",10161779,100514.1953125,1.72564432432409e-06,295.090759277344,NA,NA,NA,22
"19860914",3590866.75,100447.21875,0.00676655769348145,291.573699951172,2.27156257629395,NA,NA,22
"19860915",11081987,100242.2265625,0.00224951794371009,295.726898193359,NA,NA,NA,22
"19860916",9108923,100698.8359375,1.61081552505493e-05,291.458953857422,NA,NA,NA,22
"19860917",9954900,100398.890625,4.35113861385616e-07,294.250610351562,NA,NA,NA,22
"19860918",9115998,100402.265625,4.41074377022233e-07,294.539581298828,NA,NA,NA,22
"19860919",9009639,100186.4453125,0.00975122768431902,294.256195068359,NA,NA,NA,22
"19860920",4361425.5,100526.828125,0.0102753909304738,290.060394287109,NA,NA,NA,22
"19860921",8703156,100216.8046875,4.35113804542198e-07,294.215759277344,NA,NA,NA,22
"19860922",8564735,100263.609375,8.7231961742873e-07,295.981872558594,1.75656247138977,NA,NA,22
"19860923",8593847,100849,8.51843481086689e-07,292.543701171875,NA,NA,NA,22
"19860924",8896814,100652.59375,2.58794716501143e-06,294.068908691406,NA,NA,NA,22
"19860925",3967100.25,100477.515625,0.00115566549357027,293.973968505859,NA,NA,NA,22
"19860926",8232979,100866.1015625,0.000437896436778829,295.610412597656,NA,NA,NA,22
"19860927",7339323.5,101465.8984375,0.000117063522338867,289.130310058594,NA,NA,NA,22
"19860928",2846323.25,100898.3984375,9.98377799987793e-06,287.962127685547,NA,NA,NA,22
"19860929",7339212,100907.5234375,8.58306862028257e-07,290.018524169922,NA,NA,NA,22
"19860930",6845492.5,101152.0703125,0,291.570526123047,1.2734375,NA,NA,22
"19861001",7190333,101287.4140625,0,291.080200195312,NA,NA,NA,22
"19861002",7236811.5,101175.78125,1.29938121062878e-06,292.217803955078,NA,NA,NA,22
"19861003",6142829,101173.1875,1.729433051878e-06,293.581329345703,NA,NA,NA,22
"19861004",6412081,100984.28125,4.40923599853704e-07,294.245422363281,NA,NA,NA,22
"19861005",6758363.5,100864.9140625,4.65056064058444e-06,294.160949707031,NA,NA,NA,22
"19861006",6822593,100966.09375,0.00934184156358242,292.670745849609,NA,NA,NA,22
"19861007",-65045.18359375,100612.4765625,0.0219358336180449,288.453552246094,NA,NA,NA,22
"19861008",5313779,100507.59375,4.60445880889893e-06,289.026641845703,0.876718759536743,NA,NA,22
"19861009",2868929.5,101183.453125,0.000481525057693943,284.697326660156,NA,NA,NA,22
"19861010",5899557.5,101426.9609375,2.57789997704094e-06,285.215667724609,NA,NA,NA,22
"19861011",5803584.5,101386.734375,1.71065335052845e-06,287.035552978516,NA,NA,NA,22
"19861012",6383006,100862.84375,4.10676002502441e-05,288.5029296875,NA,NA,NA,22
"19861013",5356299,100369.2421875,0.000300490850349888,289.503326416016,NA,NA,NA,22
"19861014",4661212,100831.6875,1.27204668842751e-06,288.109832763672,NA,NA,NA,22
"19861015",5041861,100633.8359375,0.000751229876186699,287.689025878906,NA,NA,NA,22
"19861016",3099581.5,101606.7109375,0.000476542103569955,285.840545654297,0.592656254768372,NA,NA,22
"19861017",409093.125,102104.1640625,0.0060276510193944,281.585144042969,NA,NA,NA,22
"19861018",5619874,102100.375,0.00269982824102044,284.130889892578,NA,NA,NA,22
"19861019",77054.2109375,101799.6484375,0.00530806975439191,281.728485107422,NA,NA,NA,22
"19861020",2480105.75,101206.03125,3.3706426165736e-06,283.550872802734,NA,NA,NA,22
"19861021",3971498.75,101894.3984375,1.34557485580444e-05,284.02978515625,NA,NA,NA,22
"19861022",4225747,101695.875,4.35113804542198e-07,283.535797119141,NA,NA,NA,22
"19861023",1332589.125,100840.2109375,8.58306862028257e-07,284.268463134766,NA,NA,NA,22
"19861024",4994987,100640.9609375,1.52587890625e-05,286.806762695312,0.412656247615814,NA,NA,22
"19861025",3862660.25,101084.1484375,0,285.052947998047,NA,NA,NA,22
"19861026",3303246.25,100485.7421875,4.23192886955803e-07,282.341613769531,NA,NA,NA,22
"19861027",779637.5625,101056.234375,4.04600859837956e-06,281.154907226562,NA,NA,NA,22
"19861028",2750676.5,101623.078125,0,278.039459228516,NA,NA,NA,22
"19861029",3222207.75,101612.1875,4.26173215828385e-07,278.756469726562,NA,NA,NA,22
"19861030",3996512.5,101038.734375,1.71363342360564e-06,280.492095947266,NA,NA,NA,22
"19861031",1525500.25,101044.9296875,8.71691099746386e-07,281.703704833984,NA,NA,NA,22
"19861101",4129720.5,100710.75,5.6147575378418e-05,281.551605224609,0.330937504768372,NA,NA,22
"19861102",229092.234375,100777.21875,0,281.921997070312,NA,NA,NA,22
"19861103",2127931,101035.71875,1.72326735992101e-06,280.501190185547,NA,NA,NA,22
"19861104",2874810,100756.1875,8.53786445986771e-07,282.348114013672,NA,NA,NA,22
"19861105",3648657.5,100888.4921875,8.62739227613929e-07,280.694396972656,NA,NA,NA,22
"19861106",2118576,101128.5234375,1.28610645333538e-06,281.950653076172,NA,NA,NA,22
"19861107",1100618.625,101709.2734375,1.70957230238855e-06,280.179229736328,NA,NA,NA,22
"19861108",1301079.5,100881.8671875,4.35113804542198e-07,282.483215332031,NA,NA,NA,22
"19861109",1938903.625,100883.9453125,0,281.66015625,0.311093747615814,NA,NA,22
"19861110",2596702.75,101455.0859375,8.54399843319698e-07,280.699523925781,NA,NA,NA,22
"19861111",1536044.25,101055.671875,8.58306862028257e-07,281.527252197266,NA,NA,NA,22
"19861112",2095689.25,100341.71875,8.52346374813351e-07,281.797546386719,NA,NA,NA,22
"19861113",2314491.25,101129.984375,4.41074377022233e-07,283.876220703125,NA,NA,NA,22
"19861114",907469.8125,102467.3125,4.35113804542198e-07,274.604248046875,NA,NA,NA,22
"19861115",2940529.75,102148.15625,0,276.604583740234,NA,NA,NA,22
"19861116",2004989.875,101659.421875,0,278.137145996094,NA,NA,NA,22
"19861117",2465320.5,101570.703125,0.000262752175331116,279.494079589844,0.311874985694885,NA,NA,22
"19861118",1888609.375,101680.0078125,1.28746023619897e-06,278.973480224609,NA,NA,NA,22
"19861119",777427.9375,101585.296875,1.28149974898406e-06,278.235321044922,NA,NA,NA,22
"19861120",2099374.25,101409.8359375,8.56626854783826e-07,279.114776611328,NA,NA,NA,22
"19861121",3526246.25,101906.4921875,0.00231358711607754,280.091339111328,NA,NA,NA,22
"19861122",337152.75,102137.25,0.00578261911869049,276.750457763672,NA,NA,NA,22
"19861123",624757.6875,101939.71875,0.00270696915686131,276.126647949219,NA,NA,NA,22
"19861124",-502321.90625,102665.9453125,1.16616483865073e-05,272.802551269531,NA,NA,NA,22
"19861125",842046.6875,103033.609375,0,271.264099121094,0.326562494039536,NA,NA,22
"19861126",642829.75,102762.890625,2.13980547414394e-06,271.298248291016,NA,NA,NA,22
"19861127",1416176.125,102303.25,2.59340686170617e-06,271.6083984375,NA,NA,NA,22
"19861128",11009.5380859375,103082.265625,2.18737295654137e-06,269.846130371094,NA,NA,NA,22
"19861129",308521.53125,102385.7578125,4.25016253302601e-07,270.909423828125,NA,NA,NA,22
"19861130",1119248.75,101743.9765625,0,272.955810546875,NA,NA,NA,22
"19861201",1810596.625,101768.46875,9.03308409760939e-06,274.795318603516,NA,NA,NA,22
"19861202",-479731.6875,101381.40625,0.000607827329076827,273.718109130859,NA,NA,NA,22
"19861203",109823.8671875,101490.6953125,0,274.622467041016,0.356249988079071,NA,NA,22
"19861204",1740102.625,100568.3359375,4.35113804542198e-07,274.778198242188,NA,NA,NA,22
"19861205",-387865.03125,101285.578125,8.58306862028257e-07,275.608428955078,NA,NA,NA,22
"19861206",38929.99609375,102520.1875,1.27192163290601e-06,272.630218505859,NA,NA,NA,22
"19861207",538211.9375,102489.0703125,8.58306862028257e-07,272.070373535156,NA,NA,NA,22
"19861208",1423796.375,101928.75,1.29112345348403e-06,273.232208251953,NA,NA,NA,22
"19861209",-124698.1953125,101442.3359375,2.57626106758835e-06,275.319366455078,NA,NA,NA,22
"19861210",851845.8125,101025.546875,2.58684144682775e-06,275.241577148438,NA,NA,NA,22
"19861211",1667920.875,100911,0.000627982604783028,275.125885009766,0.372968763113022,NA,NA,22
"19861212",1882248.5,101356.375,0.000872403383255005,277.013793945312,NA,NA,NA,22
"19861213",1846059.25,101508.5703125,6.03795024289866e-06,277.205261230469,NA,NA,NA,22
"19861214",-322914.96875,102289.2265625,1.76429739440209e-06,272.649169921875,NA,NA,NA,22
"19861215",1750511.125,102169.6875,6.31809234619141e-06,272.259674072266,NA,NA,NA,22
"19861216",-87985.2421875,101965.2265625,0.000787372060585767,272.226287841797,NA,NA,NA,22
"19861217",-502650.5,101728.5859375,2.58386126006371e-06,271.761596679688,NA,NA,NA,22
"19861218",-587695.1875,102204.796875,4.35113804542198e-07,269.771911621094,NA,NA,NA,22
"19861219",214259.65625,102196.9765625,2.14649662666488e-06,270.015991210938,0.374687492847443,NA,NA,22
"19861220",-534540.8125,101732.1484375,8.48420370402891e-07,269.573089599609,NA,NA,NA,22
"19861221",-114185.609375,102357.84375,8.52346317969932e-07,269.813171386719,NA,NA,NA,22
"19861222",1093189.5,101361.578125,0.000261148816207424,272.182586669922,NA,NA,NA,22
"19861223",1313150.75,100933.5859375,8.57269014886697e-07,273.696105957031,NA,NA,NA,22
"19861224",191536.828125,101689.0625,4.35113861385616e-07,273.600158691406,NA,NA,NA,22
"19861225",260291.421875,102526.015625,8.52346317969932e-07,269.3291015625,NA,NA,NA,22
"19861226",158946.421875,102285.1953125,0.00206503877416253,267.740234375,NA,NA,NA,22
"19861227",274887.90625,102159.4609375,1.73410467141366e-06,266.366577148438,0.367968738079071,NA,NA,22
"19861228",760767.3125,101565.28125,1.85370445251465e-05,266.865753173828,NA,NA,NA,22
"19861229",2301375.25,100941.6015625,5.55701553821564e-05,268.116149902344,NA,NA,NA,22
"19861230",-63876.5078125,101077,4.37736525782384e-05,267.900207519531,NA,NA,NA,22
"19861231",2470641.25,102340.5703125,6.60783553030342e-05,269.134948730469,NA,NA,NA,22
"19870101",240075.546875,101677.453125,0.00150887668132782,268.147186279297,0.345625013113022,NA,NA,22
"19870102",283121.75,101301.2734375,2.38224265558529e-06,269.108001708984,NA,NA,NA,22
"19870103",1963259.5,101626.09375,2.49296426773071e-05,267.812957763672,NA,NA,NA,22
"19870104",997290.9375,101353.2421875,0.000222820046474226,268.850555419922,NA,NA,NA,22
"19870105",1028715.6875,101348.34375,1.46512284118216e-05,270.334350585938,NA,NA,NA,22
"19870106",1122695.375,101381.671875,8.74102115631104e-05,270.077575683594,NA,NA,NA,22
"19870107",790928.4375,101037.90625,8.5002915284349e-07,273.982727050781,NA,NA,NA,22
"19870108",2134364.5,100987.28125,8.02521462901495e-05,274.925140380859,NA,NA,NA,22
"19870109",635747,102139.0703125,0.000244084003497846,270.5107421875,0.331562489271164,NA,NA,22
"19870110",1927330.5,101973.1796875,0.000432452565291896,270.138977050781,NA,NA,NA,22
"19870111",-582707.625,101787.5859375,3.63588333129883e-05,269.885925292969,NA,NA,NA,22
"19870112",223321.34375,102204.0234375,1.29280510918761e-06,266.663452148438,NA,NA,NA,22
"19870113",1519752.75,101491.71875,1.28686247080623e-06,268.100280761719,NA,NA,NA,22
"19870114",1971034.5,100783.5859375,8.52346317969932e-07,270.010284423828,NA,NA,NA,22
"19870115",2521616.5,100892.578125,1.71065335052845e-06,272.239776611328,NA,NA,NA,22
"19870116",598038.5625,101434.5859375,4.35113804542198e-07,273.744049072266,NA,NA,NA,22
"19870117",1953111,101536.375,1.72002296494611e-06,272.411193847656,0.314531236886978,NA,NA,22
"19870118",347696.65625,102039.7421875,0,271.436920166016,NA,NA,NA,22
"19870119",1748660.625,101544.03125,8.56462861520413e-07,272.427490234375,NA,NA,NA,22
"19870120",3760416,101214.796875,5.27876727574039e-06,272.795440673828,NA,NA,NA,22
"19870121",1702680.5,101548.0703125,4.46885824203491e-05,273.115997314453,NA,NA,NA,22
"19870122",1248031.75,101716.1015625,0.000168311598827131,273.745269775391,NA,NA,NA,22
"19870123",1286057,102278.609375,1.29938121062878e-06,271.982788085938,NA,NA,NA,22
"19870124",1886427.75,102466.640625,2.14326655623154e-06,271.841461181641,NA,NA,NA,22
"19870125",1771222.625,102346.796875,4.41074377022233e-07,271.564025878906,0.30859375,NA,NA,22
"19870126",2177570.75,101740.6875,0,273.429779052734,NA,NA,NA,22
"19870127",2176453.75,101520.1484375,4.35113804542198e-07,274.703125,NA,NA,NA,22
"19870128",3088806,101077.796875,0,275.353729248047,NA,NA,NA,22
"19870129",1873638.625,102197.578125,0,273.734497070312,NA,NA,NA,22
"19870130",2950335,102478.2734375,1.2814998626709e-06,272.252380371094,NA,NA,NA,22
"19870131",3801259.25,102262.796875,7.69228063290939e-06,272.595855712891,NA,NA,NA,22
"19870201",2094928,102024.5625,5.54621192350169e-06,271.662933349609,NA,NA,NA,22
"19870202",2448466.25,102588.671875,8.52346317969932e-07,272.219879150391,0.32421875,NA,NA,22
"19870203",2620696.5,103031.8671875,8.68373604134831e-07,269.864807128906,NA,NA,NA,22
"19870204",3486823,101568.09375,4.35113804542198e-07,272.974426269531,NA,NA,NA,22
"19870205",4217448.5,100832.890625,8.52346317969932e-07,274.713500976562,NA,NA,NA,22
"19870206",3009957.25,100708.453125,4.35113804542198e-07,278.8271484375,NA,NA,NA,22
"19870207",3801462.75,100682.5390625,0,277.055450439453,NA,NA,NA,22
"19870208",4737303.5,100357.453125,2.58542081610358e-06,279.443878173828,NA,NA,NA,22
"19870209",4191830,100353.65625,1.70583916769829e-06,279.038391113281,NA,NA,NA,22
"19870210",2076182.75,100333.65625,2.57809188042302e-06,278.440246582031,0.361718744039536,NA,NA,22
"19870211",2769746.75,101196.671875,1.20580198199605e-05,276.424865722656,NA,NA,NA,22
"19870212",4902636,100869.484375,3.59117984771729e-06,273.308471679688,NA,NA,NA,22
"19870213",5366180,101044.8359375,8.15338262327714e-06,276.741455078125,NA,NA,NA,22
"19870214",2323875.5,101954.828125,1.69903032656293e-05,273.638305664062,NA,NA,NA,22
"19870215",6521885.5,101364.1875,0.000155571106006391,276.542785644531,NA,NA,NA,22
"19870216",1450539.5,101370.0703125,0.00384841719642282,274.548004150391,NA,NA,NA,22
"19870217",-502188.75,102420.7421875,0.000438249116996303,271.111785888672,NA,NA,NA,22
"19870218",5223092.5,102637.484375,0.000795339641626924,270.811981201172,0.430156260728836,NA,NA,22
"19870219",2617104,102383.8671875,0.000795588130131364,270.065612792969,NA,NA,NA,22
"19870220",4144801.5,102016.3828125,1.32862612645113e-06,272.509307861328,NA,NA,NA,22
"19870221",3081006.75,100927.0625,1.2801285720343e-06,275.675506591797,NA,NA,NA,22
"19870222",4703191.5,100399.0546875,8.63647073856555e-07,278.943145751953,NA,NA,NA,22
"19870223",4665741,100889.59375,8.52346317969932e-07,275.851867675781,NA,NA,NA,22
"19870224",5353234.5,102071.125,1.71065312315477e-06,269.976165771484,NA,NA,NA,22
"19870225",5499389,101873.8671875,2.5793669919949e-06,270.192810058594,NA,NA,NA,22
"19870226",5214209.5,102196.3515625,8.52346317969932e-07,271.676635742188,0.555937528610229,NA,NA,22
"19870227",5875828.5,101449.3046875,8.58306862028257e-07,276.761291503906,NA,NA,NA,22
"19870228",6174897,101085.5703125,4.35113804542198e-07,280.251708984375,NA,NA,NA,22
"19870301",6420091.5,101862.34375,3.41701343131717e-06,277.74853515625,NA,NA,NA,22
"19870302",6819992,101181.609375,4.43220784518417e-07,279.618896484375,NA,NA,NA,22
"19870303",4957430,100260.078125,4.08172600145917e-05,280.337829589844,NA,NA,NA,22
"19870304",5915920,100117.1328125,2.56895964412251e-06,282.755401611328,NA,NA,NA,22
"19870305",6784907.5,100683.2890625,1.71959391082055e-06,277.343597412109,NA,NA,NA,22
"19870306",4574049.5,100985.90625,1.71959391082055e-06,276.121978759766,0.755312502384186,NA,NA,22
"19870307",8221803,100688.28125,4.42063935679471e-07,278.307495117188,NA,NA,NA,22
"19870308",4289403.5,101078.6640625,1.28746023619897e-06,278.276031494141,NA,NA,NA,22
"19870309",6755111,101389.1796875,0.000107133389974479,276.566467285156,NA,NA,NA,22
"19870310",6590005.5,100688.765625,1.7444735931349e-06,278.530609130859,NA,NA,NA,22
"19870311",5998144,100222.28125,8.70227722771233e-07,279.427337646484,NA,NA,NA,22
"19870312",6893972,100074.3203125,4.0400027501164e-05,280.779541015625,NA,NA,NA,22
"19870313",1583950.25,101040.8359375,2.84915840893518e-05,276.685333251953,NA,NA,NA,22
"19870314",7036271,100785.078125,1.29342072341387e-06,278.773712158203,0.975000023841858,NA,NA,22
"19870315",7646861,100412.7890625,1.71065312315477e-06,281.362854003906,NA,NA,NA,22
"19870316",6970919,99451.2265625,0.000229155004490167,282.298614501953,NA,NA,NA,22
"19870317",8355997,100402.7421875,4.35113804542198e-07,283.509887695312,NA,NA,NA,22
"19870318",2772161.5,100368.3984375,7.35884304958745e-06,282.488525390625,NA,NA,NA,22
"19870319",9417450,99922.6875,0.00134408776648343,284.201019287109,NA,NA,NA,22
"19870320",5506082.5,101319.390625,0.000117916584713385,275.900451660156,NA,NA,NA,22
"19870321",4797109,101380.2890625,0.00330071453936398,275.450164794922,NA,NA,NA,22
"19870322",7388918.5,100775.4375,1.4226062603484e-06,277.434020996094,1.27374994754791,NA,NA,22
"19870323",5405875,100806.8671875,0.00169969198759645,278.958923339844,NA,NA,NA,22
"19870324",2226683,102046.421875,0.00108142499811947,273.627502441406,NA,NA,NA,22
"19870325",7495803,101766.0234375,1.72034231127327e-06,275.236633300781,NA,NA,NA,22
"19870326",8322345.5,100955.734375,8.61287105635711e-07,278.389892578125,NA,NA,NA,22
"19870327",9068535,100985.265625,2.5853187253233e-06,281.287933349609,NA,NA,NA,22
"19870328",9156816,100183.0234375,2.12953182199271e-06,286.278167724609,NA,NA,NA,22
"19870329",6182142.5,100174.4609375,8.58306884765625e-06,284.464416503906,NA,NA,NA,22
"19870330",3023517.25,102098.4453125,2.99513339996338e-06,277.13037109375,1.60406255722046,NA,NA,22
"19870331",8843615,101515.015625,4.35113804542198e-07,280.605407714844,NA,NA,NA,22
"19870401",6151231.5,100593.734375,0.000773966312408447,280.776031494141,NA,NA,NA,22
"19870402",8952612,100038.796875,1.77448589511187e-06,284.956268310547,NA,NA,NA,22
"19870403",10092944,100034.3515625,8.55932455579023e-07,286.772003173828,NA,NA,NA,22
"19870404",9394994,99937.9375,0,289.846862792969,NA,NA,NA,22
"19870405",3837243.5,100123.6171875,3.12328347717994e-06,287.706176757812,NA,NA,NA,22
"19870406",9622537,100090.1640625,4.35113861385616e-07,289.718475341797,NA,NA,NA,22
"19870407",9565723,100072.5625,1.71218925970607e-06,294.312622070312,1.92624998092651,NA,NA,22
"19870408",9992674,99702.203125,8.82148640357627e-07,294.038024902344,NA,NA,NA,22
"19870409",5866437,100265.6171875,0.00787284970283508,286.321563720703,NA,NA,NA,22
"19870410",9372728,101115.6171875,2.58483623838401e-06,282.66455078125,NA,NA,NA,22
"19870411",7844536.5,101297.203125,2.54612518801878e-06,285.087799072266,NA,NA,NA,22
"19870412",9851349,101696.9609375,7.97808206698392e-06,283.52392578125,NA,NA,NA,22
"19870413",9761213,101212.296875,0,286.551422119141,NA,NA,NA,22
"19870414",8589921,101004.1171875,0.000147449973155744,288.320922851562,NA,NA,NA,22
"19870415",10152030,100654.265625,1.90287828445435e-05,289.063415527344,2.19671869277954,NA,NA,22
"19870416",10160750,100094.8125,6.86333260091487e-06,292.298126220703,NA,NA,NA,22
"19870417",10458269,99727.578125,0.000142541524837725,294.074432373047,NA,NA,NA,22
